#id_node              x              y              z
4529          17.408467       1.199141     -21.019190
4530          14.507090       1.469808     -16.260534
4531          24.360699      -6.911011     -17.113226
4532          37.688552     -36.726742       8.671263
4533          43.590728     -37.127758      13.432655
4534          38.034528     -37.214121      15.826859
4535          33.875341     -33.838334      10.694386
4536          50.000000     -33.002860      15.199805
4537          44.704962     -29.384875      -3.647831
4538          42.529060     -33.145403       0.140429
4539          40.074879     -27.411230      -6.457472
4540          50.000000     -27.499813      -2.368711
4541          43.368545     -23.111049     -10.384876
4542          44.896107     -24.484823      -5.544910
4543          45.165090     -18.700021     -12.361938
4544          35.479359     -29.572033      -0.114112
4545          36.766786     -24.778794      -2.752997
4546          50.000000     -24.999813       1.961416
4547          50.000000     -20.000000      -6.698730
4548          50.000000     -22.500000      -2.368603
4549          17.281308      -5.809787     -15.666269
4550          11.377750      -9.918268     -11.461159
4551          14.402621     -21.174534       3.444227
4552          29.688750     -18.943974     -11.546658
4553          31.587724     -23.178061      -7.459516
4554          22.548458     -19.311729      -6.761007
4555          16.024695     -20.309581      -3.674929
4556          23.792024     -14.370434     -13.386253
4557          16.426112     -10.783596     -10.379113
4558          26.565961     -15.371235      -8.197688
4559          20.227401     -14.118437      -9.754261
4560          26.872590     -21.958446      -5.690606
4561          23.192906     -24.035036      -2.691159
4562          20.834876     -27.350258       2.077237
4563          18.396364     -23.560118      -0.440661
4564          18.555689     -14.176989      -4.941428
4565          18.844668     -18.614505       0.970452
4566          50.000000     -15.000000      -6.698730
4567          39.657764     -21.105921      -4.620737
4568          32.539307     -10.575260     -17.872610
4569          36.366580     -17.768646     -10.755053
4570          41.136202     -17.328118      -7.867207
4571          35.411639     -18.551504      -5.504800
4572          33.444149      -3.381704     -23.915395
4573          27.616909      -0.005130     -27.590092
4574          33.984782       1.545177     -26.596848
4575          26.968120      -3.249786     -23.477727
4576          27.806669       8.650027     -29.621781
4577          32.267973      11.384266     -29.304241
4578          20.323535      13.456482     -27.428317
4579          15.475156       7.170078     -20.266808
4580          20.916338      -0.983141     -16.298495
4581          23.281113      10.127487     -24.107016
4582          26.199464       5.400796     -24.153340
4583          20.022634       6.023849     -22.031305
4584          32.342842       7.179884     -26.174115
4585          37.107058      11.163920     -26.641567
4586          43.626294       5.605052     -30.069142
4587          44.562399      11.111114     -29.121020
4588          50.000000       2.500000     -28.349365
4589          50.000000       7.500000     -28.349365
4590          50.000000      -0.000000     -24.019238
4591          43.817114      -0.238246     -24.716711
4592          50.000000       5.000000     -24.019238
4593          43.698782     -13.794693     -12.979363
4594          45.096309     -14.005425      -8.005005
4595          37.619068     -13.066916     -13.082057
4596          50.000000     -12.500000     -11.028857
4597          44.551787     -10.000000     -19.257224
4598          50.000000     -10.000000     -15.358984
4599          50.000000      -5.000000     -15.358984
4600          43.271283      -3.140080     -18.885193
4601          50.000000       2.500000     -19.689111
4602          50.000000      -0.000000     -15.358984
4603          40.713655      -8.130620     -15.027127
4604          28.661964     -10.326029     -12.845700
4605          32.705513     -13.936207      -9.531781
4606          36.059247      -5.612982     -18.033461
4607          26.890843       0.815683     -20.112276
4608          30.477035      -3.447884     -19.124937
4609          31.852789      -4.413735     -13.916661
4610          38.083416       5.896210     -26.023860
4611          36.848655      -0.109290     -20.508590
4612          -1.191223       7.658838     -12.216026
4613          -4.237540       4.355675      -9.733864
4614          -7.137326       8.002107      -7.578210
4615          -4.702813      12.424489      -9.198165
4616          -8.375278      14.876675      -6.215046
4617         -16.060249      22.795175      -6.849927
4618         -17.584009      21.050101      -1.625112
4619          -9.976154      10.146778      -1.573251
4620         -26.610696      29.350545       9.827206
4621         -26.189958      18.279238      10.040018
4622         -27.755290      23.816142      12.677454
4623          17.500000     -28.349365      50.000000
4624          15.334631     -31.182557      45.192606
4625           8.576789     -29.908270      44.500294
4626          12.500000     -28.349365      50.000000
4627          10.000000     -24.019238      50.000000
4628         -33.588649      14.208444      33.507244
4629         -30.944706      17.237910      30.208461
4630         -24.289852      -5.764540      38.760801
4631         -24.469891      -4.460640      44.538735
4632         -27.988637       0.236034      43.716073
4633         -22.499824      -2.368704      50.000000
4634         -30.000000      10.621778      50.000000
4635         -32.453744      14.912668      50.000000
4636         -27.500000      14.951905      50.000000
4637         -25.000000       1.961524      50.000000
4638         -30.898266       7.405030      29.339337
4639         -29.311200      12.279212      30.912493
4640         -27.496992      -0.004826      27.619152
4641         -23.234171      -4.088554      26.138829
4642         -27.521462       4.830292      33.077486
